time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1947-11-01T14:58:57.000Z,-10.973,-74.725,20,7.6,mw,,,,,iscgem,iscgem898103,2015-02-12T21:24:40.146Z,central Peru,earthquake
1956-05-23T20:48:32.000Z,-15.434,-178.803,419.1,7.6,mw,,,,,iscgem,iscgem888284,2015-02-12T20:32:47.067Z,Fiji region,earthquake
1957-07-28T08:40:12.000Z,17.055,-99.092,37.8,7.6,mw,,,,,iscgem,iscgem886928,2015-02-12T21:56:09.581Z,"Guerrero, Mexico",earthquake
1957-10-27T22:32:42.000Z,55.75,161.134,147.8,7.6,mw,,,,,iscgem,iscgem887437,2015-02-12T20:16:17.343Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1958-01-19T14:07:28.000Z,1.011,-79.489,27.5,7.6,mw,,,,,iscgem,iscgem883713,2015-02-12T20:18:23.452Z,near the coast of Ecuador,earthquake
1960-11-20T22:01:57.000Z,-6.775,-80.918,15,7.6,mw,,,,,iscgem,iscgem880820,2015-02-12T21:54:30.668Z,near the coast of northern Peru,earthquake
1961-08-19T05:09:51.000Z,-10.75,-70.775,612.2,7.6,mw,,,,,iscgem,iscgem877215,2015-02-12T23:37:16.994Z,Peru-Brazil border region,earthquake
1963-11-09T21:15:32.000Z,-9.127,-71.483,590.7,7.6,mw,,,,,iscgem,iscgem17294529,2015-02-12T23:08:16.630Z,Peru-Brazil border region,earthquake
1963-12-18T00:30:05.000Z,-24.749,-176.844,55,7.6,mw,,,,,iscgem,iscgem17294673,2015-02-12T21:14:08.392Z,south of the Fiji Islands,earthquake
1964-06-16T04:01:43.000Z,38.399,139.29,15,7.6,mw,,,,,iscgem,iscgem866844,2015-02-12T21:23:55.357Z,"near the west coast of Honshu, Japan",earthquake
1964-07-09T16:39:51.000Z,-15.534,167.666,130,7.6,mw,,,,,iscgem,iscgem865885,2015-01-24T18:07:52.000Z,Vanuatu,earthquake
1964-09-12T22:07:03.000Z,-48.969,164.285,20,7.6,mw,,,,,iscgem,iscgem864342,2015-02-12T21:12:10.303Z,off the west coast of the South Island of New Zealand,earthquake
1965-03-30T02:27:06.000Z,50.282,177.959,20,7.6,mw,,,,,iscgem,iscgem858982,2015-02-12T21:16:13.682Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
1965-08-11T22:31:51.000Z,-15.861,167.092,30,7.6,mw,,,,,iscgem,iscgem854473,2015-02-12T23:29:32.501Z,Vanuatu,earthquake
1968-08-01T20:19:22.000Z,16.316,122.067,25,7.6,mw,,,,,iscgem,iscgem817557,2015-02-12T21:24:38.194Z,"Luzon, Philippines",earthquake
1968-08-10T02:07:06.000Z,1.514,126.234,23,7.6,mw,,,,,iscgem,iscgem817844,2015-02-12T22:21:36.060Z,Molucca Sea,earthquake
1969-01-30T10:29:41.000Z,4.569,127.306,60,7.6,mw,,,,,iscgem,iscgem813688,2015-02-12T22:40:11.123Z,"Kepulauan Talaud, Indonesia",earthquake
1969-11-21T02:05:38.000Z,2.005,94.489,25,7.6,mw,,,,,iscgem,iscgem802491,2015-02-12T22:06:12.073Z,off the west coast of northern Sumatra,earthquake
1971-12-15T08:29:57.000Z,55.959,163.269,27.5,7.6,mw,,,,,iscgem,iscgem777750,2015-02-12T20:33:54.018Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
1972-07-30T21:45:17.000Z,56.724,-135.853,25,7.6,mw,,,,,iscgem,iscgem772060,2015-02-12T20:53:38.969Z,Southeastern Alaska,earthquake
2009-09-30T10:16:09.250Z,-0.72,99.867,81,7.6,mwc,498,14,,0.92,us,usp000h237,2015-04-18T21:56:59.114Z,"southern Sumatra, Indonesia",earthquake
2005-10-08T03:50:40.800Z,34.539,73.588,26,7.6,mwc,724,21.1,,0.9,us,usp000e12e,2015-04-18T22:00:17.005Z,Pakistan,earthquake
2006-01-27T16:58:53.670Z,-5.473,128.131,397,7.6,mwc,560,22.3,,0.88,us,usp000e8ys,2015-04-18T22:00:10.319Z,Banda Sea,earthquake
2003-07-15T20:27:50.530Z,-2.598,68.382,10,7.6,mwc,522,34.9,,0.98,us,usp000c2ka,2015-04-18T22:01:47.644Z,Carlsberg Ridge,earthquake
2010-07-23T22:51:11.840Z,6.497,123.48,578,7.6,mwc,340,15.1,,0.91,us,usp000hgmh,2015-04-18T21:56:23.159Z,"Moro Gulf, Mindanao, Philippines",earthquake
2009-03-19T18:17:40.470Z,-23.043,-174.66,31,7.6,mwc,504,14,,1,us,usp000gv5p,2015-04-18T21:57:27.656Z,Tonga region,earthquake
2011-07-06T19:03:18.260Z,-29.539,-176.34,17,7.6,mww,567,33.5,,1.17,us,usp000j48h,2015-04-18T21:56:03.578Z,Kermadec Islands region,earthquake
2014-04-19T13:28:00.810Z,-6.7547,155.0241,43.37,7.5,mww,,16,3.82,1.25,us,usb000pr89,2015-04-18T21:54:18.633Z,"70km SW of Panguna, Papua New Guinea",earthquake
1973-01-30T21:01:12.500Z,18.481,-102.996,43,7.5,ms,,,,,us,usp00000bf,2015-03-20T15:23:16.627Z,"Michoacan, Mexico",earthquake
1973-12-28T13:41:45.800Z,-14.464,166.601,26,7.5,ms,,,,,us,usp00004p9,2015-03-20T15:26:26.742Z,Vanuatu,earthquake
1974-10-08T09:50:58.100Z,17.3,-62,47,7.5,ms,,,,,us,usp00008aq,2015-03-20T15:29:56.782Z,"Antigua and Barbuda region, Leeward Islands",earthquake
1976-02-04T09:01:43.400Z,15.324,-89.101,5,7.5,mw,,,,,us,usp0000ex3,2015-02-12T21:04:45.237Z,Guatemala,earthquake
1976-07-27T19:42:54.600Z,39.57,117.978,23,7.5,mw,,,,,us,usp0000hjg,2015-02-12T22:17:24.193Z,"Tianjin-Hebei border region, China",earthquake
1977-04-20T23:42:50.500Z,-9.89,160.348,19,7.5,ms,,,,,us,usp0000ngg,2015-03-20T15:41:39.866Z,Solomon Islands,earthquake
1977-04-20T23:49:13.100Z,-9.844,160.822,33,7.5,ms,,,,,us,usp0000ngh,2015-03-20T15:41:43.378Z,Solomon Islands,earthquake
1977-04-21T04:24:09.600Z,-9.965,160.731,33,7.5,ms,,,,,us,usp0000nh4,2015-03-20T15:41:50.138Z,Solomon Islands,earthquake
1978-03-23T03:15:20.300Z,44.932,148.439,33,7.5,ms,,,,,us,usp0000tjh,2015-02-12T20:47:45.151Z,Kuril Islands,earthquake
1980-07-08T23:19:19.800Z,-12.41,166.381,33,7.5,ms,,,,,us,usp00018r3,2015-02-12T21:09:45.520Z,Santa Cruz Islands,earthquake
1984-11-20T08:15:16.230Z,5.167,125.124,202.2,7.5,mw,,,,1.3,us,usp000297p,2015-03-20T16:13:45.713Z,"Mindanao, Philippines",earthquake
1986-08-14T19:39:13.670Z,1.795,126.519,33,7.5,mw,,,,1.4,us,usp0002x57,2015-03-20T16:22:50.733Z,Molucca Sea,earthquake
2001-01-01T06:57:04.170Z,6.898,126.579,33,7.5,mwc,324,,,1.06,us,usp000a70h,2015-03-20T17:44:41.563Z,"Mindanao, Philippines",earthquake
2002-03-05T21:16:09.130Z,6.033,124.249,31,7.5,mwc,321,,,0.95,us,usp000azqw,2015-04-18T22:02:38.924Z,"Mindanao, Philippines",earthquake
2004-11-11T21:26:41.150Z,-8.152,124.868,10,7.5,mwc,301,33.8,,1.07,us,usp000d85g,2015-04-18T22:01:09.454Z,"Kepulauan Alor, Indonesia",earthquake
2007-08-08T17:05:04.920Z,-5.859,107.419,280,7.5,mwc,228,30.7,,1.13,us,usp000fj6k,2015-04-18T21:58:53.546Z,"Java, Indonesia",earthquake
2007-09-28T13:38:57.880Z,22.013,142.668,260,7.5,mwc,558,11.8,,0.97,us,usp000fpca,2015-04-18T21:58:17.925Z,"Volcano Islands, Japan region",earthquake
1990-12-30T19:14:18.930Z,-5.097,150.967,178.6,7.5,mw,,,,1.2,us,usp0004k00,2015-03-20T16:47:13.509Z,"New Britain region, Papua New Guinea",earthquake
1991-06-20T05:18:52.510Z,1.196,122.787,31.4,7.5,mw,,,,1.2,us,usp0004t6g,2015-03-20T16:49:52.633Z,"Minahasa, Sulawesi, Indonesia",earthquake
1993-06-08T13:03:36.480Z,51.218,157.829,70.6,7.5,mw,,,,1,us,usp0005u7b,2015-02-12T20:59:58.573Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1996-02-21T12:51:01.300Z,-9.593,-79.587,10,7.5,mw,,,,1.2,us,usp0007dmb,2015-03-20T17:15:42.514Z,off the coast of northern Peru,earthquake
1997-11-08T10:02:52.610Z,35.069,87.325,33,7.5,mwc,,,,1.38,us,usp0008a97,2015-02-12T21:21:10.924Z,western Xizang,earthquake
1998-01-04T06:11:58.970Z,-22.301,170.911,100.6,7.5,mwc,,,,0.88,us,usp0008dqq,2015-02-12T22:17:29.130Z,southeast of the Loyalty Islands,earthquake
1998-05-03T23:30:21.910Z,22.306,125.308,33,7.5,mwb,,,,0.99,us,usp0008mdk,2015-02-12T21:30:20.112Z,southeast of Taiwan,earthquake
1999-09-30T16:31:15.690Z,16.059,-96.931,60.6,7.5,mwc,,,,0.93,us,usp0009f7v,2015-03-20T17:36:12.248Z,"Oaxaca, Mexico",earthquake
1999-11-26T13:21:15.570Z,-16.423,168.214,33,7.5,mwc,,,,1.2,us,usp0009j4n,2015-03-20T17:37:17.412Z,Vanuatu,earthquake
2009-08-10T19:55:38.730Z,14.099,92.902,24,7.5,mwc,303,18.2,,1.03,us,usp000h05x,2015-04-18T21:57:12.557Z,"Andaman Islands, India region",earthquake
2001-10-19T03:28:44.460Z,-4.102,123.907,33,7.5,mwc,234,,,1.14,us,usp000ar78,2015-03-20T17:49:41.566Z,Banda Sea,earthquake
1901-08-09T18:33:00.000Z,40,144,0,7.5,mw,,,,,iscgem,iscgem16957736,2015-02-12T20:14:14.335Z,"off the east coast of Honshu, Japan",earthquake
1902-04-19T02:23:00.000Z,14,-91,0,7.5,mw,,,,,iscgem,iscgem16957763,2015-02-12T21:31:03.009Z,Guatemala,earthquake
1902-09-22T01:46:00.000Z,18,146,0,7.5,mw,,,,,iscgem,iscgem16957777,2015-02-12T22:01:35.260Z,"Alamagan region, Northern Mariana Islands",earthquake
1909-07-30T10:51:51.000Z,16.471,-99.427,20,7.5,mw,,,,,iscgem,iscgem16958045,2015-02-12T21:55:38.750Z,"offshore Guerrero, Mexico",earthquake
1912-05-23T02:24:04.000Z,21.036,96.737,15,7.5,mw,,,,,iscgem,iscgem16958191,2015-01-24T18:07:43.000Z,Myanmar,earthquake
1912-09-29T20:51:23.000Z,7.299,136.888,15,7.5,mw,,,,,iscgem,iscgem16958211,2015-02-12T22:14:32.684Z,Palau region,earthquake
1918-07-03T06:52:08.000Z,-3.211,143.404,15,7.5,mw,,,,,iscgem,iscgem913192,2015-02-12T21:53:28.258Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
1924-06-26T01:37:33.000Z,-56.198,158.563,10,7.5,mw,,,,,iscgem,iscgem910998,2015-02-12T21:50:26.642Z,Macquarie Island region,earthquake
1927-06-03T07:12:07.000Z,-6.766,130.363,35,7.5,mw,,,,,iscgem,iscgem909316,2015-02-12T20:23:55.872Z,Banda Sea,earthquake
1928-10-09T03:01:13.000Z,16.19,-97.502,25,7.5,mw,,,,,iscgem,iscgem908920,2015-02-12T23:28:22.439Z,"Oaxaca, Mexico",earthquake
1930-05-05T13:46:01.000Z,17.86,96.43,35,7.5,mw,,,,,iscgem,iscgem907352,2015-02-12T21:44:32.883Z,Myanmar,earthquake
1931-11-02T10:03:04.000Z,31.899,132.009,35,7.5,mw,,,,,iscgem,iscgem907108,2015-02-12T20:25:45.960Z,"southeast of Shikoku, Japan",earthquake
1933-08-28T22:19:48.000Z,-60.041,-26.838,35,7.5,mw,,,,,iscgem,iscgem905786,2015-02-12T23:48:59.114Z,South Sandwich Islands region,earthquake
1934-02-14T03:59:39.000Z,17.463,119.199,15,7.5,mw,,,,,iscgem,iscgem904793,2015-02-12T22:03:19.772Z,Philippine Islands region,earthquake
1934-02-24T06:23:48.000Z,23.064,143.971,35,7.5,mw,,,,,iscgem,iscgem904813,2015-02-12T20:10:58.944Z,"Volcano Islands, Japan region",earthquake
1934-07-18T01:36:31.000Z,7.903,-82.492,30,7.5,mw,,,,,iscgem,iscgem905037,2015-02-12T22:13:18.898Z,south of Panama,earthquake
1935-05-30T21:32:57.000Z,28.941,66.477,25,7.5,mw,,,,,iscgem,iscgem904311,2015-02-12T20:27:08.948Z,Pakistan,earthquake
1936-06-30T15:06:41.000Z,51.224,160.811,15,7.5,mw,,,,,iscgem,iscgem903716,2015-02-12T22:24:32.971Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
1936-07-13T11:12:18.000Z,-24.72,-70.11,35,7.5,mw,,,,,iscgem,iscgem903742,2015-02-12T20:08:37.860Z,"Antofagasta, Chile",earthquake
1937-08-20T11:59:21.000Z,14.575,121.68,15,7.5,mw,,,,,iscgem,iscgem903210,2015-02-12T23:51:17.356Z,"Luzon, Philippines",earthquake
1938-06-16T02:15:18.000Z,27.649,129.449,20,7.5,mw,,,,,iscgem,iscgem902539,2015-02-12T22:40:51.994Z,"Ryukyu Islands, Japan",earthquake
1939-03-21T01:11:15.000Z,-1.267,89.26,15,7.5,mw,,,,,iscgem,iscgem901866,2015-02-12T23:52:09.303Z,South Indian Ocean,earthquake
1940-01-17T01:14:56.000Z,17.121,148.044,15,7.5,mw,,,,,iscgem,iscgem901160,2015-02-12T20:59:26.495Z,Mariana Islands region,earthquake
1940-08-01T15:08:25.000Z,44.527,139.489,15,7.5,mw,,,,,iscgem,iscgem901515,2015-02-12T21:51:28.047Z,eastern Sea of Japan,earthquake
1943-11-26T22:20:48.000Z,40.916,33.562,20,7.5,mw,,,,,iscgem,iscgem900102,2015-02-12T22:07:22.949Z,central Turkey,earthquake
1945-09-01T22:44:11.000Z,-46.939,166.022,20,7.5,mw,,,,,iscgem,iscgem899073,2015-02-12T22:15:50.246Z,off the west coast of the South Island of New Zealand,earthquake
1946-06-23T17:13:24.000Z,49.621,-125.261,15,7.5,mw,,,,,iscgem,iscgem898434,2015-02-12T23:46:02.943Z,"Vancouver Island, Canada region",earthquake
1946-08-04T17:51:10.000Z,19.083,-69.248,15,7.5,mw,,,,,iscgem,iscgem898498,2015-02-12T23:51:12.661Z,Dominican Republic region,earthquake
1946-11-02T18:28:35.000Z,41.757,71.854,25,7.5,mw,,,,,iscgem,iscgem898647,2015-01-24T18:07:47.000Z,Kyrgyzstan,earthquake
1948-09-08T15:09:14.000Z,-21.246,-173.879,15,7.5,mw,,,,,iscgem,iscgem897539,2015-02-12T22:25:39.578Z,Tonga,earthquake
1949-03-04T10:19:31.000Z,36.563,70.698,228.7,7.5,mw,,,,,iscgem,iscgem896379,2015-02-12T22:26:57.505Z,"Hindu Kush region, Afghanistan",earthquake
1949-07-10T03:53:41.000Z,39.174,70.891,20,7.5,mw,,,,,iscgem,iscgem896645,2015-02-12T23:37:09.840Z,Tajikistan,earthquake
1950-10-05T16:09:42.000Z,10.481,-85.046,97.9,7.5,mw,,,,,iscgem,iscgem895887,2015-02-12T21:59:48.418Z,Costa Rica,earthquake
1951-10-21T21:34:21.000Z,23.487,121.4,25,7.5,mw,,,,,iscgem,iscgem894821,2015-02-12T23:24:42.187Z,Taiwan,earthquake
1951-12-08T04:14:16.000Z,-34.229,57.47,15,7.5,mw,,,,,iscgem,iscgem895020,2015-02-12T23:26:27.654Z,South Indian Ocean,earthquake
1955-02-27T20:43:27.000Z,-28.336,-175.599,15,7.5,mw,,,,,iscgem,iscgem889257,2015-02-12T22:12:48.397Z,Kermadec Islands region,earthquake
1956-09-29T23:20:55.000Z,35.677,140.259,66.1,7.5,mw,,,,,iscgem,iscgem888741,2015-02-12T23:34:48.789Z,"near the east coast of Honshu, Japan",earthquake
1958-07-26T17:37:14.000Z,-13.428,-69.388,612.4,7.5,mw,,,,,iscgem,iscgem884809,2015-02-12T21:21:45.369Z,southern Peru,earthquake
1961-02-26T18:10:52.000Z,31.739,131.475,35,7.5,mw,,,,,iscgem,iscgem876175,2015-02-12T23:11:56.616Z,"Kyushu, Japan",earthquake
1962-05-21T21:15:37.000Z,-20.088,-177.459,390,7.5,mw,,,,,iscgem,iscgem874777,2015-02-12T23:28:18.493Z,Fiji region,earthquake
1963-02-26T20:14:10.000Z,-7.523,146.308,186.6,7.5,mw,,,,,iscgem,iscgem871885,2015-02-12T21:04:29.846Z,"eastern New Guinea region, Papua New Guinea",earthquake
1966-03-12T16:31:20.000Z,24.122,122.583,30,7.5,mw,,,,,iscgem,iscgem849160,2015-02-12T21:27:10.873Z,Taiwan region,earthquake
1968-04-01T00:42:07.000Z,32.449,132.269,34.2,7.5,mw,,,,,iscgem,iscgem823387,2015-02-12T23:08:28.705Z,"Shikoku, Japan",earthquake
1968-05-28T13:27:19.000Z,-2.85,139.353,45,7.5,mw,,,,,iscgem,iscgem823104,2015-02-12T22:02:12.164Z,"near the north coast of Papua, Indonesia",earthquake
1969-08-11T21:27:41.000Z,43.69,147.433,25,7.5,mw,,,,,iscgem,iscgem805431,2015-01-24T18:07:56.000Z,Kuril Islands,earthquake
1972-04-25T19:30:07.000Z,13.402,120.275,25,7.5,mw,,,,,iscgem,iscgem774772,2015-03-20T15:19:33.561Z,"Mindoro, Philippines",earthquake
1972-08-17T23:44:09.000Z,-6.05,152.932,20,7.5,mw,,,,,iscgem,iscgem770672,2015-02-12T23:19:38.244Z,"New Britain region, Papua New Guinea",earthquake
2013-01-05T08:58:19.330Z,55.393,-134.652,10,7.5,mww,659,28.5,,1.26,us,usp000jxum,2015-04-18T21:55:15.597Z,Southeastern Alaska,earthquake
2010-06-12T19:26:50.460Z,7.881,91.936,35,7.5,mwc,514,18.6,,1.1,us,usp000hdwb,2015-04-18T21:56:31.586Z,"Nicobar Islands, India region",earthquake
2005-09-26T01:55:37.670Z,-5.678,-76.398,115,7.5,mwb,696,26.2,,0.88,us,usp000e09h,2015-04-18T22:00:25.829Z,northern Peru,earthquake
2010-07-23T23:15:10.190Z,6.776,123.259,640.6,7.5,mwc,441,17.5,,0.82,us,usp000hgmq,2015-03-24T18:28:39.247Z,"Moro Gulf, Mindanao, Philippines",earthquake
2007-01-21T11:27:45.060Z,1.065,126.282,22,7.5,mwc,570,21.6,,1.22,us,usp000f34b,2015-04-18T21:59:09.871Z,Molucca Sea,earthquake
1953-05-06T17:16:48.000Z,-37.093,-72.866,66,7.5,mw,,,,,iscgem,iscgem891664,2015-02-12T21:09:25.946Z,"Bio-Bio, Chile",earthquake
2015-03-29T23:48:31.020Z,-4.7363,152.5576,41,7.5,mww,,19,0.669,1.28,us,us10001rvu,2015-04-18T21:50:45.866Z,"53km SE of Kokopo, Papua New Guinea",earthquake
2013-05-23T17:19:04.750Z,-23.009,-177.232,173.7,7.4,mww,626,16,,0.85,us,usb000h3k3,2014-11-07T01:50:53.372Z,"282km SW of Vaini, Tonga",earthquake
2014-04-13T12:36:19.230Z,-11.4633,162.0511,39,7.4,mww,,17,2.885,1,us,usc000piqj,2014-07-01T02:38:04.000Z,"112km S of Kirakira, Solomon Islands",earthquake
1973-02-06T10:37:10.100Z,31.398,100.581,33,7.4,ms,,,,,us,usp00000dz,2015-02-12T21:12:49.139Z,"western Sichuan, China",earthquake
1976-07-28T10:45:35.200Z,39.664,118.401,26,7.4,ms,,,,,us,usp0000hk6,2015-03-20T15:38:15.804Z,"Hebei, China",earthquake
1977-11-23T09:26:24.700Z,-31.028,-67.767,13,7.4,ms,,,,,us,usp0000rp1,2015-02-12T21:13:33.160Z,"San Juan, Argentina",earthquake
1978-07-23T14:42:36.900Z,22.282,121.512,17,7.4,ms,,,,,us,usp0000vpz,2015-03-20T15:47:51.469Z,Taiwan region,earthquake
1978-09-16T15:35:56.600Z,33.386,57.434,33,7.4,ms,,,,,us,usp0000wjx,2015-02-12T20:29:34.081Z,eastern Iran,earthquake
1979-10-12T10:25:22.300Z,-46.675,165.707,33,7.4,ms,,,,,us,usp00013ck,2015-02-12T23:40:13.837Z,off the west coast of the South Island of New Zealand,earthquake
1983-05-26T02:59:59.600Z,40.462,139.102,23.7,7.4,mw,,,,1.1,us,usp0001vmy,2015-03-20T16:06:43.772Z,"near the west coast of Honshu, Japan",earthquake
1983-10-04T18:52:13.300Z,-26.535,-70.563,14.8,7.4,mw,,,,1.2,us,usp0001ytj,2015-03-20T16:08:32.566Z,"Atacama, Chile",earthquake
1983-12-30T23:52:39.930Z,36.372,70.738,214.5,7.4,mw,,,,1,us,usp00020xw,2015-03-20T16:10:08.653Z,"Hindu Kush region, Afghanistan",earthquake
1984-03-06T02:17:21.260Z,29.384,138.935,457.4,7.4,mw,,,,1,us,usp00022fa,2015-02-12T22:18:27.151Z,"Izu Islands, Japan region",earthquake
1984-08-06T12:01:52.400Z,-0.086,122.517,242.3,7.4,mw,,,,1.2,us,usp000268f,2015-03-20T16:12:33.055Z,"Sulawesi, Indonesia",earthquake
1985-03-04T00:32:21.870Z,-33.207,-71.663,33,7.4,mw,,,,1,us,usp0002cd3,2015-03-20T16:15:06.449Z,"Valparaiso, Chile",earthquake
1985-07-29T07:54:44.070Z,36.19,70.896,98.7,7.4,mw,,,,1,us,usp0002h5z,2015-03-20T16:17:27.589Z,"Hindu Kush region, Afghanistan",earthquake
1986-11-14T21:20:10.550Z,23.901,121.574,33.8,7.4,mw,,,,1.2,us,usp0003009,2015-02-03T21:57:26.119Z,Taiwan,earthquake
1987-02-08T18:33:58.390Z,-6.088,147.689,54.9,7.4,ms,,,,1.3,us,usp000329h,2015-03-20T16:25:28.795Z,"eastern New Guinea region, Papua New Guinea",earthquake
1987-09-03T06:40:13.910Z,-58.893,158.513,33,7.4,mw,,,,1,us,usp000381s,2015-02-12T20:37:01.328Z,Macquarie Island region,earthquake
1987-10-16T20:48:01.640Z,-6.266,149.06,47.8,7.4,mw,,,,1.2,us,usp00039av,2015-03-20T16:29:28.834Z,"New Britain region, Papua New Guinea",earthquake
1989-11-01T18:25:34.940Z,39.837,142.76,28.6,7.4,mw,,,,1.1,us,usp00041kg,2015-03-20T16:39:02.393Z,"near the east coast of Honshu, Japan",earthquake
2000-08-06T07:27:12.900Z,28.856,139.556,394.8,7.4,mwc,588,,,0.9,us,usp0009xzy,2015-02-12T20:49:32.443Z,"Bonin Islands, Japan region",earthquake
2001-02-13T19:28:30.260Z,-4.68,102.562,36,7.4,mwc,221,,,1.31,us,usp000a9kc,2015-03-20T17:46:19.591Z,"southern Sumatra, Indonesia",earthquake
2002-03-03T12:08:19.740Z,36.502,70.482,225.6,7.4,mwc,138,,,1.06,us,usp000azhc,2015-01-24T18:08:32.000Z,"Hindu Kush region, Afghanistan",earthquake
2002-11-02T01:26:10.700Z,2.824,96.085,30,7.4,mwb,418,,,1.22,us,usp000bfuz,2015-03-20T17:56:35.676Z,"Simeulue, Indonesia",earthquake
2003-09-25T21:08:00.030Z,41.774,143.593,33,7.4,mwc,514,78.8,,1.02,us,usp000c8mb,2015-02-12T22:54:52.266Z,"Hokkaido, Japan region",earthquake
2004-09-05T14:57:18.610Z,33.184,137.071,10,7.4,mwb,594,27.5,,0.91,us,usp000d3mb,2015-02-12T21:36:20.404Z,"near the south coast of Honshu, Japan",earthquake
2006-01-02T06:10:49.760Z,-60.957,-21.606,13,7.4,mwc,271,18.8,,1.28,us,usp000e7dd,2015-02-12T21:06:18.866Z,east of the South Sandwich Islands,earthquake
2007-09-30T05:23:34.070Z,-49.271,164.115,10,7.4,mwc,499,16.6,,1.19,us,usp000fpgq,2015-03-24T00:51:43.945Z,"Auckland Islands, New Zealand region",earthquake
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,mwc,607,16.4,,0.97,us,usp000fzau,2015-03-24T00:54:30.796Z,"Simeulue, Indonesia",earthquake
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,mwc,314,21.1,,1.03,us,usp000gs3t,2015-03-24T18:44:46.976Z,"near the north coast of Papua, Indonesia",earthquake
1990-06-20T21:00:09.980Z,36.957,49.409,18.5,7.4,mw,,,,1.2,us,usp0004arq,2015-02-12T22:54:32.823Z,northern Iran,earthquake
1992-10-11T19:24:26.290Z,-19.247,168.948,129,7.4,mw,,,,1.1,us,usp0005f79,2015-03-20T16:55:52.925Z,Vanuatu,earthquake
1995-04-07T22:06:56.890Z,-15.199,-173.529,21.2,7.4,mw,,,,1.1,us,usp0006vb3,2015-02-12T20:25:08.170Z,Tonga,earthquake
1995-09-14T14:04:31.430Z,16.779,-98.597,23,7.4,mwb,,,,1.2,us,usp00073c5,2015-03-20T17:12:30.006Z,"Guerrero, Mexico",earthquake
1996-08-05T22:38:22.090Z,-20.69,-178.31,550.2,7.4,mwc,,,,0.9,us,usp0007n5m,2015-02-12T22:01:42.211Z,Fiji region,earthquake
1999-04-05T11:08:04.000Z,-5.591,149.568,150,7.4,mwc,,,,1.05,us,usp00095u8,2015-03-20T17:33:42.401Z,"New Britain region, Papua New Guinea",earthquake
2009-10-07T23:13:48.160Z,-13.093,166.497,31.1,7.4,mwc,314,20.2,,0.96,us,usp000h2gr,2015-03-20T18:43:26.624Z,Vanuatu,earthquake
2010-02-27T08:01:23.010Z,-37.773,-75.048,35,7.4,mwc,409,17.6,,1.06,us,usp000h7sq,2015-02-12T20:47:41.506Z,"off the coast of Bio-Bio, Chile",earthquake
2012-03-20T18:02:47.440Z,16.493,-98.231,20,7.4,mww,672,37.9,,0.98,us,usp000jghj,2015-03-24T01:27:35.176Z,"Oaxaca, Mexico",earthquake
1905-11-08T22:06:10.000Z,39.114,23.974,15,7.4,mw,,,,,iscgem,iscgem16957878,2015-01-24T18:07:43.000Z,Aegean Sea,earthquake
1906-01-21T13:49:33.000Z,34.167,138.101,300,7.4,mw,,,,,iscgem,iscgem16957883,2015-02-12T21:46:58.886Z,"near the south coast of Honshu, Japan",earthquake
1907-10-21T04:23:43.000Z,39.179,70.585,20,7.4,mw,,,,,iscgem,iscgem16957975,2015-02-12T20:49:20.909Z,Tajikistan,earthquake
1914-10-23T06:18:44.000Z,4.239,128.141,35,7.4,mw,,,,,iscgem,iscgem914014,2015-02-12T23:13:12.490Z,"north of Halmahera, Indonesia",earthquake
1917-05-31T08:47:32.000Z,54.934,-159.433,35,7.4,mw,,,,,iscgem,iscgem913517,2015-02-12T23:31:29.537Z,south of Alaska,earthquake
1917-07-29T21:52:32.000Z,-3.687,141.572,35,7.4,mw,,,,,iscgem,iscgem913586,2015-02-12T23:17:23.868Z,"New Guinea, Papua New Guinea",earthquake
1921-02-27T18:23:37.000Z,-18.887,-173.042,15,7.4,mw,,,,,iscgem,iscgem912172,2015-02-12T20:20:04.632Z,Tonga,earthquake
1921-11-11T18:36:20.000Z,7.563,127.339,15,7.4,mw,,,,,iscgem,iscgem912362,2015-02-12T23:52:21.171Z,Philippine Islands region,earthquake
1923-10-07T03:29:38.000Z,-1.231,129.55,15,7.4,mw,,,,,iscgem,iscgem911676,2015-02-12T22:15:39.289Z,"Papua region, Indonesia",earthquake
1926-10-03T19:38:05.000Z,-50.182,159.597,10,7.4,mw,,,,,iscgem,iscgem910139,2015-02-12T22:13:49.839Z,north of Macquarie Island,earthquake
1928-12-19T11:37:18.000Z,6.753,124.178,25,7.4,mw,,,,,iscgem,iscgem909023,2015-01-24T18:07:45.000Z,"Mindanao, Philippines",earthquake
1930-12-03T18:51:47.000Z,18.233,96.298,10,7.4,mw,,,,,iscgem,iscgem907777,2015-02-12T23:00:24.604Z,Myanmar,earthquake
1931-02-02T22:46:52.000Z,-39.659,176.42,35,7.4,mw,,,,,iscgem,iscgem906607,2015-02-12T20:21:04.021Z,North Island of New Zealand,earthquake
